Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2018-08-14 22:15:11,false,"Running","7.94","586","00:48:53","152","171","3.4","160","183","6:09","3:55","74","73","1.01","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:00.00","19","30.0","00:48:53","00:48:53","30","50"
Running,2018-08-12 23:43:57,false,"Running","9.00","724","00:55:00","0","0","--","--","--","6:07","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:00:00","--","--"
Running,2018-08-10 08:24:16,false,"Running","12.01","930","01:14:22","156","175","4.2","162","170","6:12","4:59","26","79","0.99","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","29.0","0:00","No","00:00.00","13","34.0","01:14:20","01:14:22","-51","11"
Running,2018-08-08 00:07:06,false,"Running","6.59","459","00:40:05","148","166","3.2","159","189","6:05","4:19","60","58","1.03","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","29.0","0:00","No","00:00.00","25","30.0","00:40:04","00:40:05","36","56"
Running,2018-08-06 00:34:23,false,"Running","6.50","464","00:36:13","156","180","3.8","164","172","5:34","4:39","43","45","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","7","29.0","00:36:07","00:36:13","34","63"
Running,2018-08-03 01:21:01,false,"Running","15.50","1,144","01:39:10","147","169","4.2","157","168","6:24","4:22","107","104","1.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:00.00","16","30.0","01:39:09","01:39:10","33","66"
Running,2018-08-01 22:15:34,false,"Running","5.70","370","00:31:21","143","163","3.1","165","174","5:30","4:10","40","40","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","6","30.0","00:31:21","00:31:21","33","63"
Running,2018-07-29 20:45:11,false,"Running","5.44","420","00:33:57","153","175","3.4","154","158","6:14","5:32","51","53","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:00.00","6","28.0","00:33:55","00:33:57","819","840"
Running,2018-07-26 20:46:58,false,"Running","21.04","1,667","02:15:14","160","175","4.1","157","168","6:26","5:28","181","189","0.99","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","00:00.00","22","29.0","02:14:13","02:15:14","735","850"
Running,2018-07-24 23:48:10,false,"Running","6.81","498","00:42:22","147","164","3.3","156","179","6:13","4:20","62","59","1.03","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","29.0","0:00","No","00:00.00","19","30.0","00:42:18","00:42:22","35","60"
Running,2018-07-23 00:11:11,false,"Running","5.67","412","00:32:29","152","169","3.4","162","168","5:44","4:43","40","38","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","6","30.0","00:32:28","00:32:29","35","66"
Running,2018-07-18 22:57:23,false,"Running","12.60","873","01:18:13","147","166","3.3","166","177","6:13","3:55","114","109","0.97","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:00.00","18","31.0","01:18:12","01:18:13","36","56"
Running,2018-07-16 00:35:55,false,"Running","5.04","371","00:30:08","149","164","3.2","156","160","5:59","4:44","34","33","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","6","30.0","00:30:06","00:30:08","34","64"
Running,2018-07-13 07:18:43,false,"Running","18.28","1,396","01:54:50","155","174","4.1","163","183","6:17","5:20","43","45","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","19","33.0","01:54:50","01:54:50","1","11"
Running,2018-07-11 22:51:38,false,"Running","9.05","655","00:57:55","147","167","3.3","159","187","6:24","4:02","82","79","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:00.00","31","30.0","00:57:54","00:57:55","32","55"
Running,2018-07-09 22:43:48,false,"Running","15.18","1,109","01:30:01","153","174","4.3","163","172","5:56","4:47","106","102","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","16","30.0","01:30:01","01:30:01","32","64"
Running,2018-07-06 07:46:24,false,"Running","18.17","1,403","01:59:17","156","175","4.0","159","166","6:34","5:25","38","41","0.96","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:00.00","19","35.0","01:59:16","01:59:17","1","11"
Running,2018-07-04 23:37:05,false,"Running","9.02","599","00:53:20","145","169","3.2","165","177","5:55","4:30","84","80","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","13","30.0","00:53:20","00:53:20","37","57"
Running,2018-07-03 00:35:21,false,"Running","7.35","530","00:41:23","155","172","3.7","165","173","5:38","4:29","54","53","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","8","29.0","00:41:23","00:41:23","35","65"
Running,2018-06-28 22:11:11,false,"Running","19.70","1,441","02:03:55","150","169","4.0","159","166","6:17","4:29","154","150","1.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","20","29.0","02:03:56","02:03:55","34","70"
Running,2018-06-26 23:48:08,false,"Running","9.14","637","00:54:34","148","172","3.5","164","181","5:58","4:36","90","88","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","31","30.0","00:54:29","00:54:34","37","60"
Running,2018-06-24 23:35:36,false,"Running","12.72","921","01:20:52","145","169","3.8","159","170","6:21","4:32","95","90","0.99","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","13","30.0","01:20:52","01:20:52","35","67"
Running,2018-06-21 22:38:52,false,"Running","19.34","1,469","02:07:01","150","171","4.4","162","172","6:34","5:01","51","47","0.94","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","20","29.0","02:07:01","02:07:01","5","16"
Running,2018-06-20 00:01:30,false,"Running","10.86","792","01:04:44","153","170","3.7","165","183","5:58","4:12","100","99","1.01","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","15","30.0","01:04:40","01:04:44","39","58"
Running,2018-06-17 23:54:04,false,"Running","11.48","853","01:10:26","148","163","3.6","157","162","6:08","4:59","83","78","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","12","29.0","01:10:26","01:10:26","37","68"
Running,2018-06-14 22:12:29,false,"Running","14.50","1,066","01:22:55","156","168","4.3","165","175","5:43","4:16","111","114","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","15","29.0","01:22:54","01:22:55","33","65"
Running,2018-06-12 22:39:21,false,"Running","9.23","664","00:54:58","151","169","3.5","165","185","5:57","4:25","78","77","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","00:00.00","17","29.0","00:54:55","00:54:58","38","68"
Running,2018-06-10 22:08:22,false,"Running","6.43","478","00:35:58","158","172","3.7","164","170","5:36","4:30","46","47","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","7","29.0","00:35:57","00:35:58","35","64"
Running,2018-06-07 21:52:31,false,"Running","16.76","1,172","01:48:11","145","171","3.4","158","164","6:27","4:47","117","120","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","17","30.0","01:48:11","01:48:11","32","64"
Running,2018-06-05 22:48:36,false,"Running","9.28","582","00:54:03","139","161","3.0","163","175","5:50","4:41","79","80","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","10","29.0","00:54:01","00:54:03","32","64"
Running,2018-06-03 23:15:21,false,"Running","7.32","525","00:42:31","149","165","3.5","163","175","5:48","5:01","56","54","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","00:00.00","8","30.0","00:42:26","00:42:31","34","66"
Running,2018-06-01 07:13:57,false,"Running","14.51","1,158","01:27:50","163","174","4.7","159","167","6:03","5:05","32","35","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:00.00","15","31.0","01:27:49","01:27:50","1","12"
Running,2018-05-25 05:33:55,false,"Running","14.60","1,126","01:25:43","159","167","4.4","163","167","5:52","4:31","30","34","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","00:00.00","15","28.0","01:25:42","01:25:43","4","11"
Running,2018-05-23 22:50:22,false,"Running","7.36","465","00:41:10","140","157","2.9","160","166","5:35","4:44","53","53","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","00:00.00","8","30.0","00:41:09","00:41:10","35","66"
Running,2018-05-20 22:43:05,false,"Running","7.41","568","00:43:58","155","164","3.7","161","166","5:56","4:38","52","55","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:00.00","8","29.0","00:43:58","00:43:58","30","60"
Running,2018-05-18 07:18:45,false,"Running","14.44","1,160","01:30:16","161","174","4.2","161","168","6:15","5:07","32","37","1.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:00.00","15","37.0","01:30:17","01:30:16","--","11"
Running,2018-05-15 22:28:34,false,"Running","7.27","534","00:41:01","155","169","3.6","161","166","5:39","4:25","55","56","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","00:00.00","8","28.0","00:40:57","00:41:01","30","62"
Running,2018-05-13 23:05:27,false,"Running","10.24","767","00:59:23","155","176","3.9","158","162","5:48","4:28","73","74","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","00:00.00","11","29.0","00:59:21","00:59:23","24","55"
Running,2018-05-11 07:29:06,false,"Running","10.13","764","00:54:00","166","178","4.7","165","172","5:20","4:10","71","77","1.14","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","00:00.00","11","29.0","00:54:00","00:54:00","30","61"
Running,2018-05-08 22:11:11,false,"Running","5.67","393","00:31:46","151","164","3.2","163","182","5:36","4:24","39","40","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","00:00.00","15","27.0","00:31:45","00:31:46","35","61"
Running,2018-05-06 23:14:03,false,"Running","3.06","223","00:17:09","154","167","2.8","164","170","5:36","4:59","32","30","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:00.00","4","31.0","00:17:09","00:17:09","34","56"
Running,2018-05-06 22:37:07,false,"Running","3.96","302","00:23:08","157","171","3.1","152","164","5:51","4:56","29","26","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:00.00","4","29.0","00:22:39","00:23:08","11","31"
Running,2018-05-06 22:32:31,false,"Running","0.69","43","00:03:56.0","132","148","0.8","153","158","5:40","5:24","--","11","1.16","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","29.0","0:00","No","00:00.00","1","30.0","00:03:52","00:03:56.0","14","29"
Running,2018-05-04 07:33:34,false,"Running","14.16","1,085","01:29:40","152","175","4.6","160","168","6:20","5:06","32","36","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","00:00.00","15","33.0","01:29:34","01:31:49","-5","4"
Running,2018-05-01 22:56:46,false,"Running","7.86","606","00:51:04","152","169","3.5","159","177","6:30","4:24","116","116","0.96","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","29.0","0:00","No","00:00.00","43","30.0","00:50:58","00:51:04","41","56"
Running,2018-04-29 22:36:31,false,"Running","9.34","689","00:54:24","154","169","3.8","157","162","5:50","4:27","80","79","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:00.00","10","29.0","00:54:24","00:54:24","31","63"
Running,2018-04-27 05:55:27,false,"Running","19.64","1,348","01:49:39","159","173","4.6","164","169","5:35","4:34","47","52","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","17.0","0:00","No","00:00.00","20","27.0","01:49:37","01:49:39","--","12"
Running,2018-04-24 22:09:26,false,"Running","5.62","360","00:32:11","141","162","2.9","160","180","5:44","4:15","39","39","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","00:00.00","15","27.0","00:32:07","00:32:11","36","61"
Running,2018-04-22 23:22:47,false,"Running","5.64","408","00:31:36","156","164","3.4","159","164","5:36","4:45","40","40","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:00.00","6","29.0","00:31:35","00:31:36","38","61"
Running,2018-04-20 07:40:54,false,"Running","14.77","1,093","01:24:22","159","170","4.8","163","171","5:43","5:01","30","36","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:00.00","15","28.0","01:24:20","01:24:22","-3","11"
Running,2018-04-18 00:19:43,false,"Running","8.03","601","00:50:12","156","169","3.6","159","180","6:15","4:00","104","103","1.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","00:00.00","43","29.0","00:50:12","00:50:12","38","64"
Running,2018-04-15 22:16:17,false,"Running","10.11","760","01:05:40","155","171","3.4","156","171","6:30","4:51","73","69","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:00.00","11","28.0","01:05:40","01:05:40","26","57"
Running,2018-04-13 07:36:12,false,"Running","18.55","1,415","01:48:29","162","176","4.9","162","169","5:51","4:50","45","52","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","00:00.00","19","30.0","01:48:29","01:48:29","-2","11"
Running,2018-04-10 23:22:29,false,"Running","9.27","664","00:52:54","153","170","3.7","163","176","5:42","4:16","77","80","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","00:00.00","11","28.0","00:52:54","00:52:54","29","60"
Running,2018-04-08 23:15:09,false,"Running","11.93","846","01:20:03","143","172","2.9","151","157","6:42","4:50","88","90","0.99","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","00:00.00","13","27.0","01:20:02","01:20:03","28","60"
Running,2018-04-05 07:19:16,false,"Running","14.12","860","01:18:55","146","160","3.2","165","171","5:35","4:45","25","30","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","17.0","0:00","No","00:00.00","15","26.0","01:18:55","01:18:55","--","11"
Running,2018-04-03 22:44:29,false,"Running","5.11","394","00:42:02","133","164","2.4","146","155","8:14","5:30","35","37","0.83","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","00:00.00","6","26.0","00:42:01","00:42:05","37","64"
Running,2018-04-02 08:56:39,false,"Running","14.50","1,105","01:22:46","162","183","5.0","161","171","5:42","4:34","22","30","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","00:00.00","15","28.0","01:22:46","01:22:46","-4","11"
Running,2018-03-29 22:39:37,false,"Running","13.26","969","01:22:58","150","162","3.7","157","162","6:15","4:27","114","112","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:00.00","14","29.0","01:22:58","01:22:58","15","57"
Running,2018-03-27 23:44:34,false,"Running","8.04","601","00:51:22","153","172","3.6","158","188","6:23","4:06","115","108","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","00:00.00","35","28.0","00:51:22","00:51:22","48","64"
Running,2018-03-25 22:24:11,false,"Running","11.70","817","01:10:38","151","169","3.6","157","162","6:02","4:33","86","97","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","00:00.00","12","26.0","01:10:38","01:10:38","18","55"
Running,2018-03-23 06:29:54,false,"Running","14.07","1,008","01:31:06","146","172","3.8","159","173","6:29","4:50","41","41","0.97","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:00.00","15","28.0","01:31:03","01:31:06","-4","7"
Running,2018-03-21 23:53:58,false,"Running","7.88","555","00:44:39","157","171","3.7","160","171","5:40","4:35","60","56","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","19.0","0:00","No","00:00.00","10","28.0","00:44:38","00:44:39","38","61"
Running,2018-03-18 22:41:10,false,"Running","8.13","580","00:46:53","146","163","3.5","157","162","5:46","4:10","81","86","1.11","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:00.00","9","27.0","00:46:53","00:46:53","28","60"
Running,2018-03-15 20:21:19,false,"Running","13.86","1,090","01:29:19","152","172","4.0","157","162","6:27","5:15","38","40","0.99","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:00.00","14","27.0","01:29:17","01:29:19","-4","5"
Running,2018-03-13 22:40:28,false,"Running","7.39","536","00:43:30","150","164","3.4","158","174","5:53","3:14","58","54","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","19.0","0:00","No","00:00.00","18","27.0","00:43:30","00:43:30","38","64"
Running,2018-03-11 23:02:38,false,"Running","8.07","559","00:47:32","144","169","3.2","156","162","5:54","4:31","86","86","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","17.0","0:00","No","00:00.00","9","28.0","00:47:32","00:47:32","27","59"
Running,2018-03-08 20:52:56,false,"Running","14.42","1,139","01:29:44","161","180","4.4","160","167","6:13","4:28","38","44","1.01","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","19.0","0:00","No","00:00.00","15","26.0","01:29:44","01:29:44","-6","4"
Running,2018-03-06 22:49:22,false,"Running","7.43","533","00:44:09","151","170","3.5","158","176","5:56","4:02","54","51","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","19.0","0:00","No","00:00.00","26","27.0","00:44:08","00:44:09","38","61"
Running,2018-03-04 23:10:05,false,"Running","6.17","432","00:35:06","148","171","3.3","156","230","5:41","4:48","44","44","1.13","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:00.00","7","28.0","00:35:06","00:35:06","39","59"
Running,2018-03-02 07:44:15,false,"Running","14.05","1,087","01:30:04","155","178","4.2","159","169","6:25","4:49","36","43","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","19.0","0:00","No","00:00.00","15","27.0","01:30:00","01:30:04","-9","--"
